Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
26027.7554856663,0,2643.08629364272,261574.656670705,0,261574.656670705,98.9270352930878,677444055.62163
25971.650841784,0,2633.75318022968,261014.4455575,0,261014.4455575,98.938164423844,674526647.447542
25972.8669302423,0,2633.65757934985,261026.862414982,0,261026.862414982,98.9387986314911,674589816.576072
25912.978156091,0,2624.38817145233,260427.706578407,0,260427.706578407,98.9478891887144,671482436.91805
25909.5143643908,0,2623.83181942305,260393.053890661,0,260393.053890661,98.9484484653284,671302934.598571
25849.3533391312,0,2614.89697024306,259790.485063075,0,259790.485063075,98.9559855093741,668189068.051255
25841.3092681516,0,2613.88928286686,259709.769988893,0,259709.769988893,98.9564830548244,667773264.692259
25783.6415714998,0,2605.50423841404,259131.748377595,0,259131.748377595,98.9628105873671,664796172.687573
25771.3681120499,0,2604.07975001464,259008.502379042,0,259008.502379042,98.9632573761924,664163414.366783
25718.2503100532,0,2596.40248485427,258475.815418709,0,258475.815418709,98.9686250065008,661428399.01055
25702.2922559075,0,2594.61510798857,258315.517713245,0,258315.517713245,98.9690300312797,660607827.208085
25655.1134245832,0,2587.74687147504,257842.212481817,0,257842.212481817,98.973622574398,658184844.82823
25636.1485407691,0,2585.66381205608,257651.677830269,0,257651.677830269,98.9739930643418,657212112.00438
25595.6820869393,0,2579.65182165976,257245.591641799,0,257245.591641799,98.977949918121,655138941.495666
25574.4583056313,0,2577.34731443904,257032.339291542,0,257032.339291542,98.9782915386225,654052917.626472
25540.9246922402,0,2572.18926547305,256695.736600747,0,256695.736600747,98.9817196960549,652338834.134685
25518.1955171048,0,2569.73815020434,256467.341197982,0,256467.341197982,98.98203670097,651178302.449187
25491.3295184169,0,2565.38767820224,256197.593928491,0,256197.593928491,98.9850196241209,649807880.616513
25467.7907995407,0,2562.85906077063,255961.050180901,0,255961.050180901,98.9853150698661,648608368.209168
25446.9755918881,0,2559.2380885262,255751.988485898,0,255751.988485898,98.9879192413799,647548566.774149
25423.3523677402,0,2556.70404037772,255514.584271357,0,255514.584271357,98.9881956301952,646346845.614282
25407.7928685258,0,2553.71951703067,255358.240932729,0,255358.240932729,98.9904750379027,645555938.449909
25384.71432827,0,2551.24263465929,255126.300652165,0,255126.300652165,98.9907342091922,644383721.527875
25373.4110807537,0,2548.78327359284,255012.649907687,0,255012.649907687,98.9927331906736,643809989.872913
25351.3592046554,0,2546.41149138337,254791.01828744,0,254791.01828744,98.9929764211683,642691413.523468
25343.2252704932,0,2544.35900967095,254709.151694648,0,254709.151694648,98.9947319496252,642279067.110965
25322.5430257536,0,2542.12643628996,254501.276230357,0,254501.276230357,98.9949601202277,641231185.291142
25316.5038272976,0,2540.36519827226,254440.406882432,0,254440.406882432,98.9965034344033,640925366.037574
25297.4045833035,0,2538.29307617888,254248.432524023,0,254248.432524023,98.9967171511051,639958678.651344
25292.4806727318,0,2536.71812328776,254198.727470077,0,254198.727470077,98.9980749038034,639709578.580513
25275.0643726738,0,2534.81649320562,254023.659205767,0,254023.659205767,98.9982745506496,638828879.042806
25270.4369476934,0,2533.33986638995,253976.898308887,0,253976.898308887,98.999469678263,638594983.527347
25254.71277108,0,2531.6097056129,253818.828919977,0,253818.828919977,98.9996556315174,637800517.149751
25249.770390372,0,2530.16481195149,253768.874621837,0,253768.874621837,99.0007081238906,637550904.766507
25235.6839301181,0,2528.60072026965,253627.257822865,0,253627.257822865,99.0008808236555,636839743.420822
25230.0492613169,0,2527.14491891478,253570.324201681,0,253570.324201681,99.001808125154,636555385.728475
25217.511503424,0,2525.73804050053,253444.26590202,0,253444.26590202,99.0019680570798,635922886.425321
25211.0477691306,0,2524.2532031329,253378.983641394,0,253378.983641394,99.0027854018165,635596929.617384
25199.9627772385,0,2522.9939964356,253267.520182928,0,253267.520182928,99.0029330947725,635038123.974205
25192.7603340888,0,2521.48510074794,253194.801844028,0,253194.801844028,99.0036537858453,634675173.250837
25183.0481301382,0,2520.36562857985,253097.129959313,0,253097.129959313,99.0037898050273,634185913.124857
25175.4142776768,0,2518.85744210285,253019.840657665,0,253019.840657665,99.0040701519851,633801484.052653
25167.0237403514,0,2517.87267581988,252935.446900636,0,252935.446900636,99.0041946297524,633379083.947412
25159.3418775079,0,2516.40484458533,252857.910003302,0,252857.910003302,99.0047754160945,632992483.709321
25152.2838576828,0,2515.55602391119,252786.904826016,0,252786.904826016,99.0048903366895,632637383.257452
25145.1637303753,0,2514.18407317194,252715.010787143,0,252715.010787143,99.0054045196401,632279259.027382
25139.5525438379,0,2513.48267049664,252658.543520506,0,252658.543520506,99.005510384066,631997102.104389
25133.6305323726,0,2512.2673527824,252598.690166242,0,252598.690166242,99.0059655875884,631699383.737811
25129.6157958231,0,2511.72831474439,252558.264874005,0,252558.264874005,99.0060629104936,631497590.045683
25125.5019671022,0,2510.7279993762,252516.585211503,0,252516.585211503,99.0064657740877,631290849.098856
25123.26444178,0,2510.36937180725,252494.01893715,0,252494.01893715,99.006555048334,631178416.211609
25121.4921655078,0,2509.63500756519,252475.874863032,0,252475.874863032,99.0069113628284,631089368.621671
25121.2277954644,0,2509.47634168854,252473.137212992,0,252473.137212992,99.0069930597498,631076085.951613
25122.2051858135,0,2509.04660109895,252482.631557827,0,252482.631557827,99.0073078904859,631125193.398113
25124.1012732679,0,2509.10658983201,252501.605270926,0,252501.605270926,99.0073824533251,631220464.78942
25128.0714483989,0,2509.00389975793,252541.182459396,0,252541.182459396,99.0076602468731,631419974.715841
25132.2790404159,0,2509.29763454549,252583.385900571,0,252583.385900571,99.0077280895255,631631449.765329
25139.2929063648,0,2509.52545300957,252653.558472904,0,252653.558472904,99.0079727695797,631984047.832004
25145.8986621623,0,2510.06162770147,252719.86290755,0,252719.86290755,99.0080342789975,632316219.527735
25155.8024435102,0,2510.60318990381,252819.086238561,0,252819.086238561,99.0082493293706,632814396.576916
25164.8030657639,0,2511.38155961735,252909.45887531,0,252909.45887531,99.0083048699867,633267313.338682
25177.3648554921,0,2510.57956357868,253034.164765107,0,253034.164765107,99.0091171345612,633899701.066571
25188.6457614115,0,2511.61427030134,253147.46716437,0,253147.46716437,99.0091467287084,634467875.293875
25203.4536135945,0,2508.52989110248,253292.257188672,0,253292.257188672,99.009985199289,635214074.052609
25216.7746232856,0,2509.85123548533,253426.127650409,0,253426.127650409,99.0099853914328,635885722.40158
25232.4967774413,0,2511.40353217222,253584.121556696,0,253584.121556696,99.009985918791,636678893.623585
25247.5076855637,0,2512.89215014302,253734.974430485,0,253734.974430485,99.0099861437231,637436644.332596
25263.7624047732,0,2514.49693060896,253898.320045352,0,253898.320045352,99.0099866772641,638257690.844834
25279.99734441,0,2516.10660208452,254061.473556829,0,254061.473556829,99.0099869263332,639078265.733377
25295.9382143782,0,2517.67983371117,254221.664704266,0,254221.664704266,99.0099874555154,639884490.145639
25312.7747392987,0,2519.3488488678,254390.863564949,0,254390.863564949,99.009987716984,640736565.002478
25327.5094266651,0,2520.80192857221,254538.932587408,0,254538.932587408,99.009988232504,641482733.757809
25344.2408919354,0,2522.46013893327,254707.075263801,0,254707.075263801,99.0099884979447,642330546.388449
25356.9527189517,0,2523.71193807367,254834.814781605,0,254834.814781605,99.0099889937627,642975051.191151
25372.8396749115,0,2525.28590148077,254994.470028483,0,254994.470028483,99.009989256707,643780993.168761
25382.8338127324,0,2526.26739598525,255094.89720943,0,255094.89720943,99.0099897285225,644288252.364789
25397.1378460966,0,2527.68376073602,255238.644185063,0,255238.644185063,99.0099899837402,645014610.77363
25403.8851606232,0,2528.34240429011,255306.44139974,0,255306.44139974,99.0099904284726,645357381.254129
25415.9114367828,0,2529.53214955786,255427.297217837,0,255427.297217837,99.0099906716579,645968554.162387
25419.0846503812,0,2529.83547960213,255459.17546794,0,255459.17546794,99.0099910870601,646129864.463246
25428.2266123906,0,2530.73837313849,255551.044426655,0,255551.044426655,99.0099913144522,646594708.65109
