-0.37626-0.1691i,-0.065666+0.11298i,-0.0011452-0.008709i,0.0011452+0.008709i,-0.0011452-0.008709i,0.0011452+0.008709i,-0.0011452-0.008709i
0.133+0.36309i,0.02307+0.11313i,0.0034506+0.0057429i,-0.0034506-0.0057429i,0.0034506+0.0057429i,-0.0034506-0.0057429i,0.0034506+0.0057429i
0.037117-0.15533i,0.11371+0.059121i,-0.011495+0.0038355i,0.011495-0.0038355i,-0.011495+0.0038355i,0.011495-0.0038355i,-0.011495+0.0038355i
0.14144+0.056375i,0.11908-0.020934i,-0.0034908-0.0088997i,0.0034908+0.0088997i,-0.0034908-0.0088997i,0.0034908+0.0088997i,-0.0034908-0.0088997i
-0.18017-0.3196i,0.054477-0.10791i,0.0047112+0.0036345i,-0.0047112-0.0036345i,0.0047112+0.0036345i,-0.0047112-0.0036345i,0.0047112+0.0036345i
-0.12854+0.39051i,-0.023056-0.1222i,-0.010013+0.0057888i,0.010013-0.0057888i,-0.010013+0.0057888i,0.010013-0.0057888i,-0.010013+0.0057888i
0.19469-0.12476i,-0.1005-0.051048i,-0.0057732-0.0084443i,0.0057732+0.0084443i,-0.0057732-0.0084443i,0.0057732+0.0084443i,-0.0057732-0.0084443i
0.020581+0.091345i,-0.12254+0.030952i,0.0053552+0.0013167i,-0.0053552-0.0013167i,0.0053552+0.0013167i,-0.0053552-0.0013167i,0.0053552+0.0013167i
0.035722-0.31409i,-0.051676+0.097i,-0.0080897+0.0072772i,0.0080897-0.0072772i,-0.0080897+0.0072772i,0.0080897-0.0072772i,-0.0080897+0.0072772i
-0.33917+0.23351i,0.039332+0.1214i,-0.0078269-0.0073915i,0.0078269+0.0073915i,-0.0078269-0.0073915i,0.0078269+0.0073915i,-0.0078269-0.0073915i
0.29045+0.045761i,0.09698+0.057166i,0.0053576-0.0010408i,-0.0053576+0.0010408i,0.0053576-0.0010408i,-0.0053576+0.0010408i,0.0053576-0.0010408i
-0.070023+0.013574i,0.11678-0.042843i,-0.0058679+0.0082066i,0.0058679-0.0082066i,-0.0058679+0.0082066i,0.0058679-0.0082066i,-0.0058679+0.0082066i
0.18259-0.19013i,0.062066-0.098451i,-0.0095068-0.0058308i,0.0095068+0.0058308i,-0.0095068-0.0058308i,0.0095068+0.0058308i,-0.0095068-0.0058308i
-0.39676-0.0088712i,-0.04244-0.10841i,0.0047386-0.0032699i,-0.0047386+0.0032699i,0.0047386-0.0032699i,-0.0047386+0.0032699i,0.0047386-0.0032699i
0.22334+0.25473i,-0.10267-0.061372i,-0.0035073+0.0085244i,0.0035073-0.0085244i,-0.0035073+0.0085244i,0.0035073-0.0085244i,-0.0035073+0.0085244i
-0.040899-0.1105i,-0.10172+0.040827i,-0.010698-0.0038847i,0.010698+0.0038847i,-0.010698-0.0038847i,0.010698+0.0038847i,-0.010698-0.0038847i
0.20412-0.017347i,-0.05667+0.1095i,0.003561-0.0052152i,-0.003561+0.0052152i,0.003561-0.0052152i,-0.003561+0.0052152i,0.003561-0.0052152i
-0.30089-0.22355i,0.037389+0.10119i,-0.0011743+0.0082221i,0.0011743-0.0082221i,-0.0011743+0.0082221i,0.0011743-0.0082221i,-0.0011743+0.0082221i
0.02276+0.36427i,0.11376+0.05135i,-0.011322-0.0017i,0.011322+0.0017i,-0.011322-0.0017i,0.011322+0.0017i,-0.011322-0.0017i
0.098931-0.15236i,0.10453-0.032446i,0.0019249-0.0067451i,-0.0019249+0.0067451i,0.0019249-0.0067451i,-0.0019249+0.0067451i,0.0019249-0.0067451i
0.099791+0.096226i,0.045283-0.11162i,0.0009705+0.0073343i,-0.0009705-0.0073343i,0.0009705+0.0073343i,-0.0009705-0.0073343i,0.0009705+0.0073343i
-0.10069-0.3305i,-0.030769-0.10775i,-0.011344+0.00056318i,0.011344-0.00056318i,-0.011344+0.00056318i,0.011344-0.00056318i,-0.011344+0.00056318i
-0.2028+0.32091i,-0.10606-0.038768i,-4.0076e-05-0.0077598i,4.0076e-05+0.0077598i,-4.0076e-05-0.0077598i,4.0076e-05+0.0077598i,-4.0076e-05-0.0077598i
0.23108-0.053942i,-0.11068+0.035453i,0.0027826+0.0059363i,-0.0027826-0.0059363i,0.0027826+0.0059363i,-0.0027826-0.0059363i,0.0027826+0.0059363i
-0.030694+0.07365i,-0.036011+0.10155i,-0.010769+0.0027428i,0.010769-0.0027428i,-0.010769+0.0027428i,0.010769-0.0027428i,-0.010769+0.0027428i
0.11142-0.28087i,0.042876+0.11322i,-0.0021842-0.0081975i,0.0021842+0.0081975i,-0.0021842-0.0081975i,0.0021842+0.0081975i,-0.0021842-0.0081975i
-0.35898+0.14707i,0.09838+0.039336i,0.0041437+0.0041372i,-0.0041437-0.0041372i,0.0041437+0.0041372i,-0.0041437-0.0041372i,0.0041437+0.0041372i
0.25349+0.12331i,0.11184-0.048225i,-0.009647+0.0046858i,0.009647-0.0046858i,-0.009647+0.0046858i,0.009647-0.0046858i,-0.009647+0.0046858i
-0.066091-0.038148i,0.044567-0.096256i,-0.0043485-0.0080381i,0.0043485+0.0080381i,-0.0043485-0.0080381i,0.0043485+0.0080381i,-0.0043485-0.0080381i
0.21447-0.11206i,-0.05131-0.10497i,0.004969+0.0020722i,-0.004969-0.0020722i,0.004969+0.0020722i,-0.004969-0.0020722i,0.004969+0.0020722i
-0.37435-0.094312i,-0.097966-0.04674i,-0.0080638+0.0062587i,0.0080638-0.0062587i,-0.0080638+0.0062587i,0.0080638-0.0062587i,-0.0080638+0.0062587i
0.1483+0.28443i,-0.097201+0.05295i,-0.0063757-0.0073036i,0.0063757+0.0073036i,-0.0063757-0.0073036i,0.0063757+0.0073036i,-0.0063757-0.0073036i
0.012691-0.12212i,-0.045938+0.1044i,0.0052126-0.00010768i,-0.0052126+0.00010768i,0.0052126-0.00010768i,-0.0052126+0.00010768i,0.0052126-0.00010768i
0.16508+0.045785i,0.051111+0.093458i,-0.0061366+0.0073562i,0.0061366-0.0073562i,-0.0061366+0.0073562i,0.0061366-0.0073562i,-0.0061366+0.0073562i
-0.2255-0.28759i,0.11072+0.043602i,-0.0081214-0.006056i,0.0081214+0.006056i,-0.0081214-0.006056i,0.0081214+0.006056i,-0.0081214-0.006056i
-0.053133+0.35215i,0.093221-0.045468i,0.0048698-0.0022457i,-0.0048698+0.0022457i,0.0048698-0.0022457i,-0.0048698+0.0022457i,0.0048698-0.0022457i
0.13697-0.11078i,0.038415-0.11221i,-0.0040051+0.0079084i,0.0040051-0.0079084i,-0.0040051+0.0079084i,0.0040051-0.0079084i,-0.0040051+0.0079084i
0.044765+0.09259i,-0.040952-0.094376i,-0.0094633-0.004392i,0.0094633+0.004392i,-0.0094633-0.004392i,0.0094633+0.004392i,-0.0094633-0.004392i
0.0018977-0.32315i,-0.10995-0.030472i,0.0039771-0.0041909i,-0.0039771+0.0041909i,0.0039771-0.0041909i,-0.0039771+0.0041909i,0.0039771-0.0041909i
-0.2722+0.26681i,-0.097605+0.041862i,-0.0018208+0.0078843i,0.0018208-0.0078843i,-0.0018208+0.0078843i,0.0018208-0.0078843i,-0.0018208+0.0078843i
0.23148+3.9024e-05i,-0.024591+0.10674i,-0.01031-0.002436i,0.01031+0.002436i,-0.01031-0.002436i,0.01031+0.002436i,-0.01031-0.002436i
-0.041084+0.038037i,0.046486+0.10256i,0.0026086-0.0058079i,-0.0026086+0.0058079i,0.0026086-0.0058079i,-0.0026086+0.0058079i,0.0026086-0.0058079i
0.16573-0.20782i,0.10239+0.024533i,0.0002629+0.0072941i,-0.0002629-0.0072941i,0.0002629+0.0072941i,-0.0002629-0.0072941i,0.0002629+0.0072941i
-0.38346+0.044958i,0.10472-0.051414i,-0.010605-0.00033104i,0.010605+0.00033104i,-0.010605-0.00033104i,0.010605+0.00033104i,-0.010605-0.00033104i
0.22626+0.17658i,0.027918-0.097317i,0.00087027-0.0069868i,-0.00087027+0.0069868i,0.00087027-0.0069868i,-0.00087027+0.0069868i,0.00087027-0.0069868i
-0.044852-0.055482i,-0.056466-0.10096i,0.0021019+0.0061875i,-0.0021019-0.0061875i,0.0021019+0.0061875i,-0.0021019-0.0061875i,0.0021019+0.0061875i
0.19924-0.047281i,-0.095596-0.030805i,-0.010333+0.0017716i,0.010333-0.0017716i,-0.010333+0.0017716i,0.010333-0.0017716i,-0.010333+0.0017716i
-0.31562-0.1888i,-0.094307+0.061364i,-0.0011073-0.0076493i,0.0011073+0.0076493i,-0.0011073-0.0076493i,0.0011073+0.0076493i,-0.0011073-0.0076493i
0.078741+0.32457i,-0.032836+0.099656i,0.0035708+0.0046495i,-0.0035708-0.0046495i,0.0035708+0.0046495i,-0.0035708-0.0046495i,0.0035708+0.0046495i
0.039968-0.12131i,0.062599+0.089098i,-0.0095193+0.0037225i,0.0095193-0.0037225i,-0.0095193+0.0037225i,0.0095193-0.0037225i,-0.0095193+0.0037225i
0.13095+0.067198i,0.10588+0.034033i,-0.0031788-0.0077549i,0.0031788+0.0077549i,-0.0031788-0.0077549i,0.0031788+0.0077549i,-0.0031788-0.0077549i
-0.12724-0.30749i,0.085682-0.058452i,0.0045719+0.0027944i,-0.0045719-0.0027944i,0.0045719+0.0027944i,-0.0045719-0.0027944i,0.0045719+0.0027944i
-0.15179+0.32914i,0.031543-0.10969i,-0.0082246+0.0053851i,0.0082246-0.0053851i,-0.0082246+0.0053851i,0.0082246-0.0053851i,-0.0082246+0.0053851i
0.1723-0.08703i,-0.053016-0.08359i,-0.0051942-0.0073023i,0.0051942+0.0073023i,-0.0051942-0.0073023i,0.0051942+0.0073023i,-0.0051942-0.0073023i
0.019264+0.092398i,-0.11093-0.024314i,0.0050409+0.00075757i,-0.0050409-0.00075757i,0.0050409+0.00075757i,-0.0050409-0.00075757i,0.0050409+0.00075757i
0.067972-0.28323i,-0.084972+0.050933i,-0.0065447+0.0066442i,0.0065447-0.0066442i,-0.0065447+0.0066442i,0.0065447-0.0066442i,-0.0065447+0.0066442i
-0.32688+0.1723i,-0.016775+0.11064i,-0.0070092-0.0063294i,0.0070092+0.0063294i,-0.0070092-0.0063294i,0.0070092+0.0063294i,-0.0070092-0.0063294i
0.2448+0.066348i,0.052005+0.090299i,0.0049516-0.0013146i,-0.0049516+0.0013146i,0.0049516-0.0013146i,-0.0049516+0.0013146i,0.0049516-0.0013146i
-0.059927+0.019749i,0.10734+0.013451i,-0.0046011+0.0074146i,0.0046011-0.0074146i,-0.0046011+0.0074146i,0.0046011-0.0074146i,-0.0046011+0.0074146i
0.19111-0.15742i,0.094969-0.054566i,-0.0084952-0.0049104i,0.0084952+0.0049104i,-0.0084952-0.0049104i,0.0084952+0.0049104i,-0.0084952-0.0049104i
-0.35735-0.051878i,0.013651-0.10103i,0.0043172-0.0032745i,-0.0043172+0.0032745i,0.0043172-0.0032745i,-0.0043172+0.0032745i,0.0043172-0.0032745i
0.17081+0.24633i,-0.059444-0.094743i,-0.0025327+0.0076457i,0.0025327-0.0076457i,-0.0025327+0.0076457i,0.0025327-0.0076457i,-0.0025327+0.0076457i
-0.031186-0.089556i,-0.096316-0.01505i,-0.0095481-0.00315i,0.0095481+0.00315i,-0.0095481-0.00315i,0.0095481+0.00315i,-0.0095481-0.00315i
0.19816+0.0033337i,-0.0909+0.066341i,0.0031886-0.0049839i,-0.0031886+0.0049839i,0.0031886-0.0049839i,-0.0031886+0.0049839i,0.0031886-0.0049839i
-0.24988-0.23822i,-0.017939+0.096985i,-0.00048637+0.0073257i,0.00048637-0.0073257i,-0.00048637+0.0073257i,0.00048637-0.0073257i,-0.00048637+0.0073257i
-0.018568+0.32855i,0.070841+0.086402i,-0.010095-0.001176i,0.010095+0.001176i,-0.010095-0.001176i,0.010095+0.001176i,-0.010095-0.001176i
0.094197-0.12128i,0.10112+0.021882i,0.0016511-0.0063231i,-0.0016511+0.0063231i,0.0016511-0.0063231i,-0.0016511+0.0063231i,0.0016511-0.0063231i
0.094341+0.10382i,0.081362-0.069703i,0.0013939+0.0064814i,-0.0013939-0.0064814i,0.0013939+0.0064814i,-0.0013939-0.0064814i,0.0013939+0.0064814i
-0.056743-0.31802i,0.022808-0.10518i,-0.0101+0.00086986i,0.0101-0.00086986i,-0.0101+0.00086986i,0.0101-0.00086986i,-0.0101+0.00086986i
-0.21969+0.26843i,-0.065502-0.07617i,-0.00018214-0.0071996i,0.00018214+0.0071996i,-0.00018214-0.0071996i,0.00018214+0.0071996i,-0.00018214-0.0071996i
0.20677-0.025413i,-0.10882-0.018112i,0.0029766+0.0051761i,-0.0029766-0.0051761i,0.0029766+0.0051761i,-0.0029766-0.0051761i,0.0029766+0.0051761i
-0.028144+0.078081i,-0.07441+0.062232i,-0.0095649+0.0028415i,0.0095649-0.0028415i,-0.0095649+0.0028415i,0.0095649-0.0028415i,-0.0095649+0.0028415i
0.1362-0.25445i,-0.010981+0.11187i,-0.002178-0.0075537i,0.002178+0.0075537i,-0.002178-0.0075537i,0.002178+0.0075537i,-0.002178-0.0075537i
-0.34592+0.094639i,0.060318+0.078019i,0.0041518+0.0035054i,-0.0041518-0.0035054i,0.0041518+0.0035054i,-0.0041518-0.0035054i,0.0041518+0.0035054i
0.21335+0.137i,0.11132+0.0057308i,-0.0085296+0.0045993i,0.0085296-0.0045993i,-0.0085296+0.0045993i,0.0085296-0.0045993i,-0.0085296+0.0045993i
-0.058838-0.027566i,0.083276-0.059552i,-0.0041928-0.007363i,0.0041928+0.007363i,-0.0041928-0.007363i,0.0041928+0.007363i,-0.0041928-0.007363i
0.22144-0.086874i,0.0026728-0.1059i,0.0048387+0.00159i,-0.0048387-0.00159i,0.0048387+0.00159i,-0.0048387-0.00159i,0.0048387+0.00159i
-0.33811-0.1294i,-0.062281-0.085707i,-0.0070695+0.006019i,0.0070695-0.006019i,-0.0070695+0.006019i,0.0070695-0.006019i,-0.0070695+0.006019i
0.10288+0.27455i,-0.099748-0.0010931i,-0.0060825-0.0066434i,0.0060825+0.0066434i,-0.0060825-0.0066434i,0.0060825+0.0066434i,-0.0060825-0.0066434i
0.016931-0.10228i,-0.085281+0.06918i,0.004991-0.000433i,-0.004991+0.000433i,0.004991-0.000433i,-0.004991+0.000433i,0.004991-0.000433i
0.16325+0.062796i,-0.0026689+0.097312i,-0.0052895+0.0070009i,0.0052895-0.0070009i,-0.0052895+0.0070009i,0.0052895-0.0070009i,-0.0052895+0.0070009i
-0.18204-0.29778i,0.075859+0.083308i,-0.0077124-0.0054481i,0.0077124+0.0054481i,-0.0077124-0.0054481i,0.0077124+0.0054481i,-0.0077124-0.0054481i
-0.088221+0.31813i,0.0982+0.0075715i,0.0046002-0.0024191i,-0.0046002+0.0024191i,0.0046002-0.0024191i,-0.0046002+0.0024191i,0.0046002-0.0024191i
0.13001-0.084235i,0.078753-0.07805i,-0.0033169+0.0074766i,0.0033169-0.0074766i,-0.0033169+0.0074766i,0.0033169-0.0074766i,-0.0033169+0.0074766i
0.042163+0.10212i,0.011319-0.10045i,-0.0089669-0.0038635i,0.0089669+0.0038635i,-0.0089669-0.0038635i,0.0089669+0.0038635i,-0.0089669-0.0038635i
0.038374-0.31286i,-0.076691-0.07181i,0.0036959-0.004227i,-0.0036959+0.004227i,0.0036959-0.004227i,-0.0036959+0.004227i,0.0036959-0.004227i
-0.28417+0.21945i,-0.10453-0.0099879i,-0.0012922+0.0074133i,0.0012922-0.0074133i,-0.0012922+0.0074133i,0.0012922-0.0074133i,-0.0012922+0.0074133i
0.20773+0.02439i,-0.066879+0.074399i,-0.0097569-0.0020031i,0.0097569+0.0020031i,-0.0097569-0.0020031i,0.0097569+0.0020031i,-0.0097569-0.0020031i
-0.039717+0.044719i,-0.0051403+0.11004i,0.0023437-0.0057282i,-0.0023437+0.0057282i,0.0023437-0.0057282i,-0.0023437+0.0057282i,0.0023437-0.0057282i
0.18851-0.18647i,0.071156+0.0674i,0.00064055+0.0068162i,-0.00064055-0.0068162i,0.00064055+0.0068162i,-0.00064055-0.0068162i,0.00064055+0.0068162i
-0.37025,0.11283,-0.010027,0.010027,-0.010027,0.010027,-0.010027
